"AUT","SP.DYN.TO65.MA.ZS","1986","73.6285932"
"AUT","SP.DYN.TO65.MA.ZS","1987","74.296207"
"AUT","SP.DYN.TO65.MA.ZS","1988","74.7310674"
"AUT","SP.DYN.TO65.MA.ZS","1989","75.1659278"
"AUT","SP.DYN.TO65.MA.ZS","1990","75.6007882"
"AUT","SP.DYN.TO65.MA.ZS","1991","76.0356486"
"AUT","SP.DYN.TO65.MA.ZS","1992","76.470509"
"AUT","SP.DYN.TO65.MA.ZS","1993","77.0605536"
"AUT","SP.DYN.TO65.MA.ZS","1994","77.6505982"
"AUT","SP.DYN.TO65.MA.ZS","1995","78.2406428"
"AUT","SP.DYN.TO65.MA.ZS","1996","78.8306874"
"AUT","SP.DYN.TO65.MA.ZS","1997","79.420732"
"AUT","SP.DYN.TO65.MA.ZS","1998","79.9397272"
"AUT","SP.DYN.TO65.MA.ZS","1999","80.4587224"
"AUT","SP.DYN.TO65.MA.ZS","2000","80.9777176"
"AUT","SP.DYN.TO65.MA.ZS","2001","81.4967128"
"AUT","SP.DYN.TO65.MA.ZS","2002","82.015708"
"AUT","SP.DYN.TO65.MA.ZS","2003","82.3394632"
"AUT","SP.DYN.TO65.MA.ZS","2004","82.6632184"
"AUT","SP.DYN.TO65.MA.ZS","2005","82.9869736"
"AUT","SP.DYN.TO65.MA.ZS","2006","83.3107288"
"AUT","SP.DYN.TO65.MA.ZS","2007","83.634484"
"AUT","SP.DYN.TO65.MA.ZS","2008","83.9404668"
"AUT","SP.DYN.TO65.MA.ZS","2009","84.2464496"
"AUT","SP.DYN.TO65.MA.ZS","2010","84.5524324"
"AUT","SP.DYN.TO65.MA.ZS","2011","84.8584152"
"AUT","SP.DYN.TO65.MA.ZS","2012","85.164398"
"AUT","SP.DYN.TO65.MA.ZS","2013","85.404899"
"AUT","SP.DYN.TO65.MA.ZS","2014","85.6454"
"AUT","SP.DYN.TO65.MA.ZS","2015","85.885901"
"AUT","SP.DYN.TO65.MA.ZS","2016","86.126402"
"AUT","SP.DYN.TO65.MA.ZS","2017","86.366903"
"AUT","SP.DYN.LE00.MA.IN","1960","65.41"
"AUT","SP.DYN.LE00.MA.IN","1961","66.47"
"AUT","SP.DYN.LE00.MA.IN","1962","66.29"
"AUT","SP.DYN.LE00.MA.IN","1963","66.39"
"AUT","SP.DYN.LE00.MA.IN","1964","66.8"
"AUT","SP.DYN.LE00.MA.IN","1965","66.61"
"AUT","SP.DYN.LE00.MA.IN","1966","66.88"
"AUT","SP.DYN.LE00.MA.IN","1967","66.63"
"AUT","SP.DYN.LE00.MA.IN","1968","66.76"
"AUT","SP.DYN.LE00.MA.IN","1969","66.56"
"AUT","SP.DYN.LE00.MA.IN","1970","66.5"
"AUT","SP.DYN.LE00.MA.IN","1971","66.7"
"AUT","SP.DYN.LE00.MA.IN","1972","67"
"AUT","SP.DYN.LE00.MA.IN","1973","67.6"
"AUT","SP.DYN.LE00.MA.IN","1974","67.5"
"AUT","SP.DYN.LE00.MA.IN","1975","67.7"
"AUT","SP.DYN.LE00.MA.IN","1976","68.2"
"AUT","SP.DYN.LE00.MA.IN","1977","68.5"
"AUT","SP.DYN.LE00.MA.IN","1978","68.5"
"AUT","SP.DYN.LE00.MA.IN","1979","68.8"
"AUT","SP.DYN.LE00.MA.IN","1980","69"
"AUT","SP.DYN.LE00.MA.IN","1981","69.3"
"AUT","SP.DYN.LE00.MA.IN","1982","69.4"
"AUT","SP.DYN.LE00.MA.IN","1983","69.5"
"AUT","SP.DYN.LE00.MA.IN","1984","70.1"
"AUT","SP.DYN.LE00.MA.IN","1985","70.4"
